,NU_NOTA_CN,IN_IDOSO,Q026,TP_STATUS_REDACAO,IN_CEGUEIRA,Q006,NU_NOTA_LC,NU_NOTA_COMP1,Q002,NU_NOTA_COMP2,TP_LINGUA,IN_DISCALCULIA,TP_SEXO,TP_PRESENCA_LC,NU_NOTA_COMP3,Q047,NU_NOTA_CH,Q001,TP_ESCOLA,CO_UF_RESIDENCIA,IN_TREINEIRO,NU_INSCRICAO,TP_NACIONALIDADE,NU_NOTA_COMP4,Q025,TP_COR_RACA,IN_SURDEZ,TP_PRESENCA_CN,NU_NOTA_COMP5,TP_PRESENCA_CH,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,IN_DISLEXIA,IN_SABATISTA,IN_BAIXA_VISAO,TP_ANO_CONCLUIU,IN_GESTANTE,Q024,NU_IDADE,NU_NOTA_MT
12008,407.1,0,A,1.0,0,D,456.6,80.0,E,100.0,1,0,F,1,100.0,A,480.6,E,1,21,0,ba80d0f00be0efb82e0fec882d7dd516178dedeb,2,80.0,B,1,0,1,40.0,1,1,400.0,0,0,0,4,0,B,21,487.2
12009,525.5,0,A,1.0,0,C,526.8,140.0,E,140.0,1,0,F,1,120.0,A,588.3,B,1,52,1,5638fca55cdb79271eef308156f42fb2ececa7c5,1,100.0,A,1,0,1,100.0,1,3,600.0,0,0,0,0,0,B,17,498.9
12010,451.4,0,A,1.0,0,C,490.0,140.0,E,120.0,1,0,F,1,120.0,A,494.2,D,1,23,1,11ab66bb651779689f1bf9da4541b045b55638b2,1,140.0,B,3,0,1,120.0,1,3,640.0,0,0,0,0,0,B,16,461.6
12011,0.0,0,A,0.0,0,B,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,B,2,21,0,8cd3570791090a74c35840617dea7066c845d07e,1,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,A,18,0.0
12012,443.8,0,A,1.0,0,B,479.1,100.0,E,100.0,0,0,M,1,100.0,A,446.0,B,2,26,0,cd5f63cf54e61bf3c4226bfee263c173f3a2e5f1,1,80.0,A,2,0,1,60.0,1,2,440.0,0,0,0,0,0,A,18,472.9
12013,0.0,0,C,0.0,0,E,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,E,1,33,0,2b144632a54f410aa0dd1f30a22eb174e66db1d0,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,7,0,A,25,0.0
12014,380.3,0,A,1.0,0,A,423.0,100.0,A,120.0,0,0,F,1,120.0,A,441.1,A,2,29,0,ef111539f7a188e4d5056f7d72b9a1a28bb423f3,1,120.0,A,3,0,1,80.0,1,2,540.0,0,0,0,0,0,A,20,366.5
12015,603.0,0,A,1.0,0,G,587.1,180.0,E,160.0,0,0,F,1,180.0,A,617.5,E,1,31,0,86bd61680ebb400fa9e03acb5ba71dd15e22c463,1,180.0,B,1,0,1,160.0,1,1,860.0,0,0,0,2,0,C,19,576.3
12016,405.6,0,A,1.0,0,B,425.2,120.0,B,120.0,0,0,F,1,120.0,A,413.1,B,2,23,0,591ca99514a8d3efa55bda798b533d2c7026add9,1,120.0,A,3,0,1,60.0,1,2,540.0,0,0,0,0,0,A,18,374.8
12017,568.9,0,A,1.0,0,B,635.7,120.0,D,120.0,0,0,M,1,100.0,B,599.7,D,1,26,0,00a6b2131cb0b357e45ab22921aa5c9bd24fb500,1,120.0,B,1,0,1,100.0,1,1,560.0,0,0,0,2,0,C,20,562.9
12018,0.0,0,B,0.0,0,D,0.0,0.0,A,0.0,1,0,F,0,0.0,A,0.0,A,1,23,0,4c877684a5e99a6e5e7e30258f1daa55871dafe7,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,10,0,B,38,0.0
12019,450.9,0,A,1.0,0,C,518.3,120.0,A,120.0,1,0,M,1,120.0,A,617.4,A,2,15,0,10aee54ed3d2eba3e2a3697f2edf24ba976da62a,1,120.0,A,2,0,1,140.0,1,2,620.0,0,0,0,0,0,A,18,527.5
12020,449.6,0,C,1.0,0,D,480.6,120.0,B,120.0,1,0,F,1,120.0,A,543.3,B,1,52,0,c96b9de13182504eaece77e402808e4b907c8662,1,120.0,B,1,0,1,80.0,1,1,560.0,0,0,0,4,0,B,22,436.1
12021,465.7,0,A,1.0,0,B,509.0,120.0,B,140.0,1,0,M,1,140.0,A,478.0,B,2,11,0,b6e4238a6d200747ba1f422211e07d323e67a252,1,120.0,A,2,0,1,40.0,1,2,560.0,0,0,0,0,0,A,19,400.4
12022,586.1,0,A,1.0,0,D,614.0,160.0,E,160.0,0,0,M,1,140.0,A,634.7,C,1,21,0,4cb217d0095ba1e738ce452a4a3110520ff46350,1,120.0,B,3,0,1,120.0,1,1,700.0,0,0,0,1,0,B,18,673.1
12023,640.3,0,A,1.0,0,I,625.2,120.0,F,200.0,0,0,M,1,200.0,D,664.1,F,1,35,0,be3e8501e54c775521c4410fe055bbe42474d363,1,160.0,B,1,0,1,180.0,1,1,860.0,0,0,0,1,0,B,19,662.9
12024,414.0,0,A,1.0,0,C,538.1,100.0,E,80.0,0,0,M,1,80.0,A,540.2,D,1,23,1,1446b707de16febe4d1ce532b95258248dd4e494,1,80.0,A,2,0,1,40.0,1,3,380.0,0,0,0,0,0,A,16,447.6
12025,642.1,0,A,1.0,0,H,624.8,160.0,F,180.0,0,0,F,1,160.0,D,638.6,E,1,35,0,943ad40eac26c7bb2c122b07bee13c96fa66943f,1,140.0,B,1,0,1,140.0,1,1,780.0,0,0,0,5,0,B,22,675.1
12026,0.0,0,C,0.0,0,C,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,B,1,35,0,c155526c2f7a088462a7caa273d384d03e611a0b,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,2,0,A,20,0.0
12027,439.6,0,C,1.0,0,B,456.9,80.0,E,80.0,1,0,M,1,80.0,A,521.7,H,1,17,0,b5e5270c9df1c28b057726097c2158bcc7b3e4ba,1,60.0,B,3,0,1,20.0,1,1,320.0,0,0,0,2,0,B,21,442.4
12028,518.3,0,A,1.0,0,B,543.8,120.0,D,120.0,0,0,F,1,80.0,A,621.3,B,2,25,0,4148a6d3614c1cdb24046ef6d38e21abffc15766,1,120.0,B,1,0,1,120.0,1,2,560.0,0,0,0,0,0,B,17,403.1
12029,0.0,0,B,0.0,0,C,0.0,0.0,C,0.0,0,0,F,0,0.0,A,0.0,C,2,29,0,54c9706a0feb954be6d23fa7c3884040e2b9042d,1,0.0,A,2,0,0,0.0,0,2,0.0,0,0,0,0,0,A,18,0.0
12030,380.9,0,A,1.0,0,B,492.2,120.0,B,80.0,0,0,F,1,80.0,A,517.5,B,2,29,0,de9fc885b6656b2be176a89b5487c99739a69038,1,80.0,B,2,0,1,100.0,1,2,460.0,0,0,0,0,0,B,17,350.8
12031,0.0,0,C,0.0,0,C,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,E,1,33,0,f44d0d59586e0d278f528660823e76d72acbcc7a,1,0.0,A,1,0,0,0.0,0,1,0.0,0,0,0,9,0,B,25,0.0
12032,410.3,0,C,1.0,0,C,491.5,120.0,D,60.0,1,0,F,1,80.0,A,489.4,E,1,35,0,692453bda582195efb153cb29846d6233be3e660,1,100.0,B,2,0,1,0.0,1,1,360.0,0,0,0,2,0,A,20,454.0
12033,427.7,0,B,1.0,0,F,587.4,200.0,E,180.0,1,0,F,1,180.0,A,611.1,E,2,31,0,cb6b6a968340c0b04811a7440d1a188c31bc8974,1,180.0,B,1,0,1,160.0,1,2,900.0,0,0,0,0,0,B,18,628.2
12034,394.6,0,B,1.0,0,A,478.9,120.0,D,60.0,1,0,M,1,100.0,A,376.5,H,2,23,0,e5c28a850c8c8ec8dfb946f342c1637ff5d7dec3,1,80.0,A,2,0,1,20.0,1,2,380.0,0,0,0,0,0,A,17,364.1
12035,0.0,0,C,0.0,0,G,0.0,0.0,C,0.0,0,0,F,0,0.0,A,0.0,E,1,43,0,7f3afc2dbc0cde4357806c01d81f712c33163575,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,7,0,B,24,0.0
12036,487.3,0,A,1.0,0,I,441.1,120.0,F,120.0,1,0,F,1,80.0,A,583.8,F,2,35,0,1525e655da10dda9f8e44b9ffbddcb6b5d04ce31,1,120.0,B,1,0,1,100.0,1,2,540.0,0,0,0,0,0,B,18,675.8
12037,526.9,0,B,1.0,0,G,538.3,140.0,D,160.0,1,0,F,1,160.0,A,550.3,C,2,51,0,c294b8c0f2b806f3d549f4ed3b5e48fa7436693a,1,160.0,A,3,0,1,40.0,1,2,660.0,0,0,0,0,0,B,18,528.6
12038,467.6,0,A,1.0,0,C,494.1,120.0,B,120.0,1,0,F,1,120.0,A,471.0,B,2,23,0,3e2208e9e7d6e7a21dc4cc22f375b994e88db5bc,1,120.0,A,1,0,1,40.0,1,2,520.0,0,0,0,0,0,B,19,506.3
12039,616.3,0,A,1.0,0,P,588.1,120.0,G,120.0,0,0,M,1,140.0,D,605.6,G,3,35,0,a20ed036be8e41e334c667c2c92b9ccba71bff27,1,140.0,B,1,0,1,140.0,1,2,660.0,0,0,0,0,0,B,17,725.1
12040,450.2,0,C,1.0,0,P,448.3,160.0,F,120.0,0,0,M,1,140.0,D,386.1,E,3,52,0,b8487e3172d0f406809db04ea4ca759eb8bc8182,1,160.0,B,3,0,1,100.0,1,2,680.0,0,0,0,0,0,C,17,443.2
12041,536.8,0,C,1.0,0,C,483.6,120.0,E,80.0,0,0,F,1,100.0,A,471.7,B,1,41,0,d79be2b34433bbfd7686034b07033b1c4e95bedd,1,80.0,A,3,0,1,100.0,1,1,480.0,0,0,0,10,0,A,36,445.4
12042,0.0,0,A,0.0,0,C,0.0,0.0,D,0.0,0,0,M,0,0.0,A,0.0,E,1,35,1,8288bf701640fce853d2bf2f6c8315661d197bfa,1,0.0,B,1,0,0,0.0,0,3,0.0,0,0,0,0,0,B,16,0.0
12043,436.8,0,B,1.0,0,C,547.6,120.0,B,120.0,1,0,M,1,100.0,A,504.8,B,1,16,0,7e2107b714badf2c39d31f432d0259cf7610d1f8,1,120.0,B,3,0,1,40.0,1,1,500.0,0,0,0,10,0,B,40,404.2
12044,590.5,0,A,1.0,0,I,592.0,120.0,G,120.0,0,0,M,1,100.0,D,619.4,G,1,33,1,861ded47825e59ffc8f9bdd8f9aa2fe6162606cf,1,100.0,B,1,0,1,120.0,1,3,560.0,0,0,0,0,0,B,17,531.0
12045,391.3,0,B,1.0,0,A,478.9,80.0,A,80.0,1,0,F,1,80.0,A,565.9,B,1,15,0,e69c3fff9cb9545ade249291347f401c942a5f6c,1,80.0,A,3,0,1,40.0,1,1,360.0,0,0,0,8,0,A,47,333.7
12046,524.7,0,A,1.0,0,D,497.6,120.0,A,120.0,1,0,F,1,140.0,A,579.3,A,2,23,0,c79261ce16880e10e8b4616b4d4674d4e486229d,1,140.0,A,3,0,1,120.0,1,2,640.0,0,0,0,0,0,B,17,373.7
12047,0.0,0,A,0.0,0,C,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,C,1,35,1,a2945e2b07c6181bf392a97d3a9a1b461300618d,1,0.0,A,2,0,0,0.0,0,3,0.0,0,0,0,0,0,A,16,0.0
12048,573.9,0,A,1.0,0,A,399.8,80.0,B,100.0,1,0,M,1,80.0,A,419.7,A,2,21,0,0262adb94b4e7de790f0bc78abaddee533771f64,1,80.0,A,3,0,1,20.0,1,2,360.0,0,0,0,0,0,A,18,527.5
12049,0.0,0,B,0.0,0,D,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,H,2,15,0,fd1cb6dfdcf47986e1ac77dbda3148a527bae02c,1,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,B,19,0.0
12050,422.2,0,B,1.0,0,B,469.3,120.0,B,80.0,0,0,M,1,80.0,A,524.3,E,1,23,0,e1012a2ae2f3885faa7e31d423c1619f84c4ee52,1,80.0,A,2,0,1,20.0,1,1,380.0,0,0,0,5,0,A,23,498.4
12051,550.9,0,A,1.0,0,C,505.8,120.0,E,100.0,0,0,F,1,120.0,A,585.3,D,1,33,0,35d68d278ea096330dfb2d457ae8aaa0ff4dc626,1,120.0,B,3,0,1,100.0,1,1,560.0,0,0,0,1,0,B,18,414.1
12052,417.7,0,C,1.0,0,C,560.2,120.0,B,120.0,1,0,F,1,120.0,A,528.9,D,1,52,0,bde57cbebdf1087fe66fa8452a6e308f6b59acb4,1,120.0,B,1,0,1,20.0,1,1,500.0,0,0,0,2,0,A,20,464.5
12053,544.2,0,B,1.0,0,D,535.7,120.0,C,60.0,1,0,M,1,60.0,A,582.9,B,1,41,0,cb9b2a2180041c0fbe766b18a0ed221a8647c059,1,80.0,B,2,0,1,20.0,1,1,340.0,0,0,0,1,0,B,22,539.2
12054,434.1,0,C,1.0,0,D,404.6,140.0,B,100.0,1,0,F,1,100.0,A,533.3,A,1,13,0,ec37d6ed4a734a6ae90ae83b08f7ff8932b42a0f,2,140.0,B,3,0,1,80.0,1,1,560.0,0,0,0,4,0,A,21,465.7
12055,0.0,0,A,0.0,0,B,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,B,2,32,0,1cbda529c234d76f4494f71ba194641d8c143d01,1,0.0,A,2,0,0,0.0,0,2,0.0,0,0,0,0,0,A,19,0.0
12056,499.3,0,A,1.0,0,B,509.4,100.0,E,160.0,1,0,F,1,140.0,A,519.8,E,1,29,0,14f4589df6dc88eef166e658dd68e771c6bd04cc,1,140.0,B,3,0,1,120.0,1,1,660.0,0,0,0,2,0,B,19,378.6
12057,416.0,0,C,1.0,0,C,463.9,80.0,E,80.0,1,0,F,1,80.0,A,422.3,E,1,26,0,73681621e52f89d85dbf681c8c1dcabc3ca787c0,1,40.0,A,3,0,1,40.0,1,1,320.0,0,0,0,4,0,A,23,340.9
12058,622.3,0,A,1.0,0,G,647.3,160.0,E,200.0,0,0,F,1,200.0,D,656.3,E,1,35,0,f2198aae63243ad497fa1b8f83b831a8b078640c,1,200.0,B,3,0,1,180.0,1,1,940.0,0,0,0,1,0,B,18,643.7
12059,481.2,0,A,1.0,0,C,475.4,120.0,A,100.0,1,0,F,1,80.0,A,542.1,B,2,26,0,2a2f8df5b7eb2a74ec86e93e096869ac735803e8,1,100.0,A,1,0,1,60.0,1,2,460.0,0,0,0,0,0,A,18,384.1
12060,413.0,0,B,1.0,0,B,610.1,120.0,E,120.0,1,0,M,1,80.0,A,582.2,H,2,42,0,fe31a81162a58b23fc3b35ed108a80ee4d93f552,1,120.0,A,3,0,1,80.0,1,2,520.0,0,0,0,0,0,A,17,446.6
12061,482.2,0,A,1.0,0,F,449.4,80.0,D,80.0,1,0,F,1,80.0,A,540.2,E,2,41,0,f068469efc59a0c790af51d092469898db9aec88,1,80.0,A,2,0,1,40.0,1,2,360.0,0,0,0,0,0,B,17,541.4
12062,489.8,0,A,1.0,0,D,556.6,120.0,D,120.0,0,0,F,1,120.0,A,512.4,E,2,35,0,32a644c4af2a334bb1cbebbb2a07105952eebe2c,1,120.0,B,1,0,1,100.0,1,2,580.0,0,0,0,0,0,B,17,586.5
12063,0.0,0,B,0.0,0,D,0.0,0.0,C,0.0,0,0,F,0,0.0,A,0.0,C,1,13,0,575f872303230c8e748891583a130bb9440427e4,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,A,34,0.0
12064,401.8,0,C,1.0,0,D,529.3,120.0,B,120.0,1,0,M,1,120.0,A,535.9,H,1,29,0,f4786522d9ca428da83a5bbad2bf697e61473b0e,1,120.0,B,3,0,1,80.0,1,1,560.0,0,0,0,1,0,B,28,444.4
12065,617.7,0,A,1.0,0,M,600.4,160.0,G,160.0,0,0,M,1,160.0,B,649.4,E,1,16,0,6415add84c28c202a549e3a3d7b8bfc9d40683d9,1,160.0,B,3,0,1,120.0,1,1,760.0,0,0,0,4,0,C,20,688.6
12066,395.3,0,A,1.0,0,J,498.8,120.0,G,120.0,1,0,F,1,80.0,D,439.8,F,1,52,1,3342b3e4b2ce4468651d06ab4fabadb108b6817d,1,100.0,B,1,0,1,80.0,1,3,500.0,0,0,0,0,0,D,17,569.7
12067,0.0,0,B,0.0,0,C,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,B,1,43,0,d3aa0678b7d848a5823eca24a4972891daa3c0c2,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,6,0,B,23,0.0
12068,586.8,0,A,1.0,0,G,546.0,120.0,E,160.0,0,0,F,1,160.0,D,649.4,E,3,41,0,fd7e08e7d5b1cdc6c104d67c24c0cfd797600deb,1,160.0,B,1,0,1,120.0,1,2,720.0,0,0,0,0,0,B,17,600.2
12069,0.0,0,B,0.0,0,H,0.0,0.0,D,0.0,0,0,M,0,0.0,D,0.0,D,1,35,0,fde96dc9549e37ed4b43a34adff5b66e85a3a78a,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,10,0,C,41,0.0
12070,603.9,0,A,1.0,0,B,501.5,140.0,E,120.0,1,0,M,1,120.0,E,597.5,E,1,22,0,b6d68e553b18e410b8198f480b522dc77e6b0e44,1,120.0,A,1,0,1,100.0,1,1,600.0,0,0,0,2,0,A,20,497.2
12071,0.0,0,A,0.0,0,B,0.0,0.0,H,0.0,1,0,M,0,0.0,A,0.0,H,2,23,0,7dac182e57a57497a60ae121f261e3130aedb863,1,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,A,20,0.0
12072,515.7,0,A,1.0,0,D,571.3,140.0,E,120.0,0,0,F,1,120.0,A,545.2,E,2,33,0,98f98a16bb5aac9af6382ac395ce43b84cd23fb3,1,140.0,B,3,0,1,120.0,1,2,640.0,0,0,0,0,0,B,18,550.9
12073,452.8,0,C,1.0,0,G,563.5,120.0,E,100.0,1,0,M,1,100.0,A,470.7,F,2,31,0,3a0e59eb71cae4733fa1c13d03d7906802b585d6,1,120.0,B,3,0,1,60.0,1,2,500.0,0,0,0,0,0,B,19,404.1
12074,618.3,0,A,1.0,0,I,649.5,160.0,F,160.0,0,0,F,1,160.0,E,628.3,E,1,35,1,a6b50011e1b7882bd9fd3339be914d9a82fe86ec,1,160.0,B,1,0,1,160.0,1,3,800.0,0,0,0,0,0,C,17,704.0
12075,0.0,0,B,0.0,0,C,0.0,0.0,D,0.0,1,0,F,0,0.0,A,0.0,D,1,50,0,84ff06a176251e65b4f8b770caaca49fb3b2260e,1,0.0,A,1,0,0,0.0,0,4,0.0,0,0,0,0,0,A,30,0.0
12076,437.1,0,C,1.0,0,D,499.0,120.0,E,120.0,1,0,M,1,120.0,A,530.1,E,1,35,0,8d437075989c75faf7cf5ed4276bc06178019f94,1,120.0,A,0,0,1,60.0,1,1,540.0,0,0,0,4,0,A,22,514.3
12077,514.1,0,B,1.0,0,D,535.7,120.0,B,120.0,0,0,M,1,120.0,A,615.6,A,1,32,0,a5af78ba5e69d123c03dee15fe08a4f5bccee421,1,100.0,B,1,0,1,140.0,1,1,600.0,0,0,0,3,0,B,20,507.9
12078,0.0,0,B,0.0,0,C,0.0,0.0,D,0.0,0,0,F,0,0.0,A,0.0,B,1,43,0,f22ce952fc70a8ea857cc3cdbf1fe5d8b98f1306,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,3,0,B,21,0.0
12079,399.0,0,A,1.0,0,B,521.9,140.0,A,140.0,1,0,F,1,120.0,A,424.7,E,2,31,0,dfb5846eadb840be9083b7feb7b6c95712ffd75d,2,120.0,A,3,0,1,40.0,1,2,560.0,0,0,0,0,0,A,18,563.4
12080,540.2,0,B,1.0,0,G,573.7,120.0,D,120.0,1,0,F,1,120.0,A,601.5,C,1,53,0,d62e685d5e6ce5cfc694d8e7ab6770e8d90f64b5,1,120.0,B,4,0,1,60.0,1,1,540.0,0,0,0,1,0,B,18,563.2
12081,365.4,0,C,1.0,0,C,488.4,80.0,B,80.0,0,0,F,1,80.0,A,464.5,A,1,15,0,6d4c5baec7081ad7ce236c36005709433706c5ac,1,100.0,A,3,0,1,80.0,1,1,420.0,0,0,0,5,0,B,24,489.1
12082,396.7,0,B,1.0,0,C,514.8,120.0,B,120.0,1,0,F,1,100.0,A,555.6,C,2,41,0,b8b76ad57efcc9e35ef89c1012da3220dcd33b2c,1,120.0,A,3,0,1,40.0,1,2,500.0,0,0,0,0,0,A,17,545.0
12083,501.4,0,A,1.0,0,E,592.0,120.0,G,120.0,0,0,F,1,100.0,D,605.5,C,1,29,1,9046cacea4de1f2540d210d14a92d2ccfb56ed6d,1,120.0,B,2,0,1,140.0,1,3,600.0,0,0,0,0,0,B,16,366.1
12084,452.9,0,A,1.0,0,E,529.3,120.0,C,120.0,0,0,F,1,120.0,A,499.2,C,1,35,0,def85c67c2a961c0ff0adefb4dee40091fdfc371,2,120.0,B,2,0,1,40.0,1,1,520.0,0,0,0,1,0,A,18,390.8
12085,469.8,0,A,1.0,0,C,574.0,140.0,E,120.0,0,0,F,1,120.0,B,583.4,H,1,21,1,9dacadba73972070c4bb6ac9f380e5069ea4d894,1,120.0,A,3,0,1,100.0,1,3,600.0,0,0,0,0,0,A,16,502.0
12086,595.1,0,A,1.0,0,C,581.2,100.0,E,120.0,0,0,M,1,100.0,A,622.7,B,2,17,0,2f9336b2f4696dd2fdd8f41aa90a6459bbeef4df,1,120.0,B,3,0,1,20.0,1,2,460.0,0,0,0,0,0,B,17,605.4
12087,417.4,0,A,1.0,0,C,485.6,120.0,E,120.0,1,0,F,1,120.0,A,493.3,C,2,26,0,e6e543b02f749510e255d7dc1f43f3f38b04ef2b,1,120.0,B,1,0,1,80.0,1,2,560.0,0,0,0,0,0,C,18,423.6
12088,0.0,0,C,0.0,0,H,0.0,0.0,E,0.0,0,0,M,0,0.0,D,0.0,F,1,33,0,0c1a30e93ab44e26076a6ed2cc63320c0917e066,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,5,0,B,21,0.0
12089,440.9,0,A,1.0,0,B,435.3,80.0,B,80.0,1,0,F,1,80.0,A,453.2,B,2,25,0,2d8cf0984d51c1dc8677cbd5324158bdea010be9,1,80.0,B,3,0,1,80.0,1,2,400.0,0,0,0,0,0,A,18,401.5
12090,485.0,0,A,1.0,0,C,496.7,120.0,D,120.0,1,0,F,1,120.0,A,446.3,H,1,33,0,0312d494e001029f619c07ba40ad8dc8554d45ce,1,120.0,A,2,0,1,40.0,1,1,520.0,0,0,0,1,0,A,18,389.0
12091,0.0,0,A,0.0,0,A,0.0,0.0,A,0.0,1,0,F,0,0.0,A,0.0,B,1,25,0,61cb7c049f4051a46e148587530c7e44ed0fac5c,1,0.0,B,2,0,0,0.0,0,1,0.0,0,0,0,8,0,A,25,0.0
12092,0.0,0,B,0.0,0,F,0.0,0.0,C,0.0,0,0,F,0,0.0,A,0.0,D,1,41,0,9d73f8a0e3626f86253398e989760acfc26954a9,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,3,0,B,20,0.0
12093,479.9,0,C,1.0,0,B,516.8,120.0,B,120.0,0,0,M,1,120.0,A,536.7,F,1,31,0,ee21820c00f866a633107a5865bffbf8100c8863,1,120.0,B,1,0,1,80.0,1,1,560.0,0,0,0,3,0,A,21,465.5
12094,507.9,0,A,1.0,0,D,444.6,120.0,C,100.0,1,0,M,1,120.0,A,460.2,C,1,11,0,fc399dc622ba65d5ab855512e33adffd65ae482c,1,100.0,B,1,0,1,0.0,1,4,440.0,0,0,0,0,0,B,19,376.3
12095,0.0,0,A,0.0,0,B,0.0,0.0,B,0.0,1,0,M,0,0.0,A,0.0,B,1,26,0,f63f44613961003915a819e2465f65f8b1c4ce0e,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,1,0,A,18,0.0
12096,633.8,0,A,1.0,0,P,730.0,160.0,E,180.0,0,0,F,1,180.0,D,750.4,E,3,33,0,c82be1f646f853fc46ba5d2874494ab7176d4a5c,1,160.0,B,1,0,1,140.0,1,2,820.0,0,0,0,0,0,E,18,600.0
12097,0.0,0,C,0.0,0,E,0.0,0.0,A,0.0,1,0,M,0,0.0,A,0.0,C,1,31,0,b2db5bba7b1a1cdd2d68309a4011c01531c8a30f,1,0.0,A,2,0,0,0.0,0,1,0.0,0,0,0,10,0,B,32,0.0
12098,610.0,0,A,1.0,0,O,487.2,140.0,G,120.0,0,0,M,1,100.0,D,633.7,F,1,33,1,357cfe211013a5deaf0ef409433385f43e519ccb,1,120.0,B,1,0,1,100.0,1,3,580.0,0,0,0,0,0,C,16,647.7
12099,396.7,0,B,1.0,0,D,465.1,80.0,B,80.0,1,0,F,1,80.0,A,478.1,B,1,43,0,72b30e9fa2483558e8b2f7b5827363326a254ef7,1,80.0,B,2,0,1,0.0,1,1,320.0,0,0,0,2,0,B,22,334.2
12100,0.0,0,B,0.0,0,C,0.0,0.0,D,0.0,0,0,F,0,0.0,B,0.0,D,1,35,0,0449cfae20f3e068d93acb34dc94f323e1313e09,1,0.0,B,2,0,0,0.0,0,1,0.0,0,0,0,1,0,A,23,0.0
12101,377.3,0,B,1.0,0,C,541.9,160.0,C,160.0,0,0,F,1,120.0,A,475.4,H,1,13,0,e959df1d23c634c6dfe5e9aae6322faeaf502be6,1,160.0,A,2,0,1,80.0,1,1,680.0,0,0,0,10,0,A,35,466.7
12102,522.5,0,A,1.0,0,B,404.5,100.0,B,80.0,1,0,M,1,80.0,A,465.6,B,1,23,1,4041d239a20d071125c3a872cb8f215ec620d21c,1,60.0,A,3,0,1,40.0,1,3,360.0,0,0,0,0,0,A,18,435.5
12103,470.3,0,C,1.0,0,B,536.2,100.0,A,120.0,0,0,F,1,100.0,A,502.8,A,1,35,0,677dcd80eab506a3ca4c125490b6d4f06d45806d,1,120.0,A,3,0,1,20.0,1,1,460.0,0,0,0,2,0,A,32,467.6
12104,440.2,0,C,0.0,0,G,0.0,0.0,C,0.0,1,0,F,0,0.0,A,494.4,C,1,43,0,9374d4171aa723111ac0d43e1c2604057670eeea,1,0.0,B,1,0,1,0.0,1,1,0.0,0,0,0,2,0,B,19,0.0
12105,507.3,0,A,1.0,0,C,521.2,140.0,D,140.0,0,0,M,1,140.0,A,522.2,E,1,21,1,beef75ebcc1099ef719e075fa3009a0686d0f803,1,140.0,A,3,0,1,80.0,1,3,640.0,0,0,0,0,0,B,16,516.3
12106,417.2,0,B,1.0,0,C,509.3,120.0,D,80.0,0,0,M,1,100.0,A,509.5,C,1,52,0,6660f94adc4182596bb9cf982b5edf7990a10911,1,120.0,A,3,0,1,0.0,1,1,420.0,0,0,0,2,0,A,18,453.5
12107,486.9,0,A,1.0,0,C,558.8,120.0,D,120.0,0,0,F,1,100.0,A,513.2,E,2,35,0,ad10c3cc5c42f1cb78a651fb2636074af185f7fd,1,120.0,B,1,0,1,100.0,1,2,560.0,0,0,0,0,0,B,17,555.0
12108,458.4,0,A,1.0,0,C,443.0,120.0,E,140.0,0,0,M,1,140.0,A,457.7,H,1,23,1,30e776f7e4408a083f2138a67fe237ec267ed837,1,140.0,B,3,0,1,100.0,1,3,640.0,0,0,0,0,0,B,16,385.2
12109,391.8,0,A,1.0,0,B,518.5,120.0,E,120.0,0,0,F,1,120.0,A,441.4,D,2,21,0,3964478f572f8bd3709a3bfa67320825e174863d,1,120.0,A,1,0,1,80.0,1,2,560.0,0,0,0,0,0,A,19,473.8
12110,380.8,0,A,1.0,0,D,578.2,80.0,D,100.0,0,0,M,1,80.0,A,568.5,E,1,35,1,95cef9355ac8b7edaffc1adb6280ea689939e6bc,1,100.0,B,0,0,1,40.0,1,3,400.0,0,0,0,0,0,A,16,408.9
12111,428.5,0,A,1.0,0,B,445.0,160.0,E,80.0,1,0,F,1,100.0,A,495.1,D,2,13,0,4e42b320266ddbdf6594150c31e84e01b497652c,1,100.0,A,1,0,1,120.0,1,2,560.0,0,0,0,0,0,A,16,379.7
